,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
113,N/A,Tim McGraw,"I'm gonna clean the house
I'm gonna fix the fence
In my final hours
I'm gonna tie up these loose ends
I won't leave a note
For anyone to find
Tomorrow they'll know
What I've done here tonight

The drastic steps I've taken
Are just an act of desperation
I knew no one would miss me, so what the hell
I fought a lot; I drank too much
Hurt everyone I've ever touched
And just how much I hurt you, it's hard to tell
This is not some cry for help
It's goodbye, I wish you well
Because I love you
I'm gonna kill myself

Now who's that
In my easy chair?
Now, wait a minute
That's the old me sittin' there
And I thank God
The devil in me died
'Cause I stand before you now
A man changed and alive

The drastic steps I've taken
Are just an act of desperation
I knew no one would miss me, so what the hell
I fought a lot; I drank too much
Hurt everyone I've ever touched
And just how much I hurt you, it's hard to tell
This is not some cry for help
It's goodbye, I wish you well
Because I love you
I had to kill myself

I'm gonna clean the house
I'm gonna fix that fence
In my final hours
Gonna tie up these loose ends",Kill Myself,Live Like You Were Dying,2004,16,,Track '15',Album,False
114,N/A,Tim McGraw,"He hasn't seen a drop of rain for months it seems
Rollin' river is nothing; but a tricklin' stream
The crops are dyin' in the harsh sun light
The dust on his tongue is dry
The fatted calf is down to skin and bones
We carry on

Alone in the city and she's only seventeen
The boy left her black and blue on the streets so mean
Just twelve weeks along and she's got a life inside
Said she's never ever felt so alone
She walks in the shelter, they say 'welcome home'
And we carry on

When our lives come undone... we carry on
Cause there's promise in the morning sun... we carry on
As the dark surrenders to the dawn
We were born to overcome
We carry on

Beyond the picket fences and the oil wells
The happy endings and the fairy tales
Is the reality of shattered lives and broken dreams
We carry on
Carry on

It's the family that grieves for a lost loved one
It's the soldier who won't leave till the job is done
It's the addict trying to turn his life around
It's pickin' yourself up off the ground when you've been knocked down
We carry on

When our lives come undone... we carry on
Cause there's promise in the morning sun... we carry on
As the dark surrenders to the dawn
We were born to overcome
We carry on

When our lives come undone... we carry on
Cause there's promise in the morning sun... we carry on
As the dark surrenders to the dawn
We were born to overcome
We carry on
Carry on
We carry on

He stands in the field, cooled by the winds of change
She smiles as her baby moves and it starts to rain",We Carry On,Live Like You Were Dying,2004,16,,Track '16',Album,False
115,N/A,Gretchen Wilson,"Well I'm an eight ball shooting double fisted drinking son-of-a-gun
I wear My jeans a little tight
Just to watch the little boys come undone
I'm here for the beer and the ball-busting band
Gonna get a little crazy just because I can

You know I'm here for the party
And I ain't leavin' till they throw me out
Gonna have a little fun gonna get me some
You know I'm here, I'm here for the party

I may not be a ten but the boys say I clean up good
And if I gave 'em half a chance for some rowdy romance you know they would
I've been waitin' all week just to have a good time
So bring on them cowboys and their pick up lines

Don't want no purple hooter shooter just some Jack on the rocks
Don't mind me if I start that trashy talk!

(Repeat chorus twice)",Here For The Party,Redneck Woman,2004,2,,Track 'B',Single,False
116,N/A,Kenny Chesney,"All he could think about was, I'm too young for this
Got my whole life ahead, hell I'm just a kid myself
How'm I gonna raise one

All he could see were his dreams, goin' up in smoke
So much for ditchin' this town, and hangin' out on the coast
Oh well, those plans are long gone, and he said

There goes my life
There goes my future, my everything
Might as well kiss it all goodbye
There goes my life

A couple years of up all night and a, few thousand diapers later
That mistake he thought he made, covers up the refrigerator
Oh yeah, he loves that little girl

Mamas waitin' to tuck her in, as she fumbles up those stairs
She smile back at him, draggin' that teddy bear
Sleep tight, blue eyes and bouncin' curls, and he smiles 

There goes my life
There goes my future, my everything
I love you, daddy good night
There goes my life

She has that Honda loaded down, with Abercrombie clothes
And fifteen pairs of shoes, and his American Express
He checked the oil slammed the hood, and said you're good to go
She hugged 'em both, and headed off to the West Coast

And he cried

There goes my life
There goes my future, my everything
I love you
Baby good bye

There goes my life

There goes my life

Baby, good bye
Baby, good bye

There goes my life",There Goes My Life,When The Sun Goes Down,2003,11,5:03,Track '1',Album,False
117,N/A,Kenny Chesney,"'Jack and Diane' painted a picture of my life and my dreams
Suddenly this crazy world made more sense to me
Well, I heard it today and I couldn't help but sing along
'Cause every time I hear that song

I go back to a two-ton short bed Chevy
Drivin' my first love out to the levee
Livin' life with no sense of time
And I go back to the feel of a fifty yard line
A blanket, a girl, some raspberry wine
Wishin' time would stop right in its tracks
Every time I hear that song, I go back
I go back

Well, I used to rock all night long
To 'keep on rock'n me, baby'
At frat parties, college bars, just tryin' to impress the ladies
Well, I heard it today and I couldn't help but sing along
'Cause everytime I hear that song

I go back to the smell of an old gym floor
The taste of salt on a Carolina shore
After graduation and drinkin' goodbye to friends
And I go back to watchin' summer fade to fall
Growin' up too fast and I do recall
Wishing time would stop right in its tracks
Everytime I hear that song, I go back
I go back

We all have a song that's somehow stamped our lives
That takes us to another place and time

So, I go back to the pew, preacher and a choir
Singin' 'bout God and brimstone and fire
And the smell of Sunday chicken after church
And I go back to the loss of a real good friend
And the sixteen summers I shared with him
Now, 'Only The Good Die Young' stops me in my tracks
Everytime I hear that song, I go back
I go back

To the feel of a fifty yard line
A blanket, a girl, some raspberry wine
I go back
(I go back)
To watching summer fade to fall
Growing up too fast and I do recall
I go back
(I go back)
To the loss of a real good friend
And the sixteen summers I shared with him
I go back
I go back",I Go Back,When The Sun Goes Down,2003,11,4:04,Track '2',Album,False
118,N/A,Kenny Chesney,"She hit the door 6:55
Sack full of groceries, split down the sides
Can goods scattered all the way to the curb
The look on her face saying, don't say a word
So it's me and her, and a can of beans
Sittin' there on the front porch swing
The western sky all turning red
Head on my shoulder, she sighed and said.

I've been goffering', chaufferin', company chairman
Coffee maker, copy repairman
Any more there ain't nothing I swear man, that I don't do.
I've been jugglin', strugglin', closin' big deals
Dancin' backwards in high heels
And just when it feels like I can't make it through.
She said, It sure is nice to just be the woman with you.



She said, The girl I was with a business degree
Probably wouldn't recognize me
I was gonna run the bank, I was gonna run the math
Now all I wanna run is a bubble bath
Back then you know I had this plan
Before all of this reality set in
Here'd come life boy, ready or not
Hey, I wanted it all and that's what I got.

I've been goffering', chaufferin', company chairman
Coffee maker, copy repairman
Any more there ain't nothing I swear man, that I don't do
I've been jugglin', strugglin', closin' big deals
Dancin' backwards in high heels
And just when it feels like I can't make it through
She said, It sure is nice to just be the woman with you.



She said, I'm goffering', chaufferin', company chairman
Coffee maker, copy repairman
Any more there ain't nothing I swear man, that I don't do
I've been jugglin', strugglin', closin' big deals
Dancin' backwards in high heels
And just when it feels like I can't make it through
She said. It sure is nice to just be the woman,
The woman with you.
Ummm umm um.



La la la la yeah

Woman with you...",The Woman With You,When The Sun Goes Down,2003,11,4:51,Track '4',Album,False
119,N/A,Kenny Chesney,"His old man was a rebel yeller
Bad boy to the bone
He'd say, Can't trust a colored feller.
He'd judge them by the tone of their skin.

He was raised to think like his dad
Narrowminded, full of hate
On the road to nowhere fast
Till the grace of God got in the way.

Then he saw the light and hit his knees,
Cried and said a prayer
Rose up a brand new man
Left the old one right there.

Here's to the strong
Thanks to the brave
Don't give up hope
Some people change
Against all odds
Against the grain
Love finds a way
Some people change.

She was born with her mother's habit
Guess you could say it's in her blood
She hates it that she's gotta have it
She fills her glass up.

She'd love to kill that bottle
But all she could think about is
A better life, a second chance
And everyone she's lettin' down
She throws that bottle down.

Here's to the strong
Thanks to the brave
Don't give up hope
Some people change
Against all odds
Against the grain
Love finds a way
Some people change.

Thank God for those who make it
Let them be the light.

Some people change
Here's to the strong
Thanks to the brave
Don't give up hope
Some people change
Against all odds
Against the grain
Love finds a way
Some people change.

Some people change.

Some people change...",Some People Change,When The Sun Goes Down,2003,11,4:32,Track '5',Album,False
120,N/A,Kenny Chesney,"Walkin' along beneath the lights of that miracle mile
Me and Mary makin' our way into the night
You can hear the cries from the carnival rides, the pinball bells and the skee ball slots
Watchin' the summer sun fall out of sight

There's a warm wind comin' in, from off of the ocean
Makin' its way past the hotel walls to fill the street
Mary is holdin', both of her shoes in her hand
Said she likes to feel the sand beneath her feet

And in the mornin' I'm leavin' makin' my way back to Cleveland
So tonight I hope, that I will do just fine
And I don't see, how you could ever be
Anything but mine 

There's a local band playin', at the seaside pavilion
And I got just enough cash to get us in
And as we are dancin', Mary's wrapping her arms around me
And I can feel the sting of summer on my skin

In the midst of the music, I tell her I love her
And we both laugh, 'cause we know it isn't true
Oh but Mary there's a summer drawin' to an end tonight
And there's so much that I long to do to you

But in the mornin' I'm leaving, makin' my way back to Cleveland
So tonight I hope, that I will do just fine
And I don't see, how you could ever be
Anything but mine 

And in the mornin' I'm leavin' makin' my way back to Cleveland
So tonight I hope, that I will do just fine
And I don't see, how you could ever be
Anything but mine 

Mary I don't see, how you could ever be
Anything but mine



In the mornin' I'm leavin' makin' my way back to Cleveland
So tonight I hope, that I will do just fine
Hey I don't see, how you could ever be
Anything but mine",Anything But Mine,When The Sun Goes Down,2003,11,3:27,Track '6',Album,False
121,N/A,Kenny Chesney,"We had a dog named Bocephus living in the front yard
He liked sleeping out on top of the car
He drank beer out of a mason jar
And he'd climb up on everyone in bed

A wide frame house in a college town
A bunch of people always hanging around
No real problems we needed to drown
But we tried our best anyway

We went to class just to pass the time
Back in '89

We had a keg in the closet, pizza on the floor
Left over from the night before
Where we were going we didn't really care
We had all we ever wanted
In that keg in the closet

This old guitar taught me how to score
Right there on that Lambda Chi porch
Mary Ann taught me a little more
About what one you can't have

Sweatshirts and flag football
Spring breaks down in Panama
For a while we had it all
We never dreamed it wouldn't last

We went to class just to pass the time
Back in '89

We had a keg in the closet, pizza on the floor
Left over from the night before
Where we were going we didn't really care
We had all we ever wanted
In that keg in the closet

We all kind of went our separate ways
But I swear it seems like yesterday

Keg in the closet, pizza on the floor
Left over from the night before
Where we were going we didn't really care
We had all we ever wanted
In that keg in the closet",Keg In The Closet,When The Sun Goes Down,2003,11,5:26,Track '7',Album,False
122,N/A,Kenny Chesney,"You know sometimes me and my lady have these crazy fights
And when we do it makes me wonder if we're ever goin' to get right

When I think about leaving, I think about me
What my life would be like if I were back to being free.
Where I wanna go, what I wanna do,
Wouldn't have a soul I have to answer to
When I think about leaving, I think about me.

You know, I gotta friend and him and his wife just couldn't see eye to eye.
He had all he could stand one day and packed up and said goodbye.

When I think about leavin', I think about him
That little apartment 'cross town he's livin' in.
Got an old corvette, got a new girlfriend,
But he only sees his kids every other weekend.
When I think about leaving, I think about him.

I never will forget her face the day she told me about her dad.
How he walked out on her and her mom when she was just a kid.

When I think about leavin', oh I think about her
Only five years old and her heart filled up with hurt.
With her little arms wrapped around his neck
Sayin' ""Daddy where ya goin'? Are you comin' back?""
When I think about leavin', oh I think about her.

You know the truth is, most of the time things are really great.
And I know we got something special.

When I think about leavin', I think about us
How we built this love we share on faith and trust.
The honest way we talk, the tender way we touch,
All those nights we spent makin' love.
When I think about leavin', oh I think about us.

When I think about leavin', oh I think again
Even though that thought crosses my mind every now and then.
In my heart I know I will never leave,
There's nowhere else on earth that I would rather be
When I think about leavin', I think again.
When I think about leavin',
When I think about leavin',
When I think about leavin', I think again.",When I Think About Leaving,When The Sun Goes Down,2003,11,3:32,Track '8',Album,False
123,N/A,Kenny Chesney,"Well, I drank 'til I stumbled, an' I drank 'til I fell
When the drunk part was over it hurt me like hell
Now I know about drinkin', so I know one thing's true
Bein' drunk's a lot like lovin' you

'Cause I loved 'til I stumbled, I loved 'til I fell
When the lovin' was over it hurt me like hell
Now I know what a taste, of the wrong love can do
Bein' drunk's a lot like lovin' you

And I've woken some mornin's and sworn off the drink
At that I've done reasonably well I think
But I haven't done well, swearin' off you and me
At that I've failed miserably

Well I've felt the hangover of lovin' all night
I've sat at the bar all alone in a fight
I've bottled up feelin's, and poured 'em out too
Bein' drunk's a lot like lovin' you

And I've woken some mornin's and sworn off the drink
And at that I've done reasonably well I think
But I haven't done well, swearin' off you and me
At that I've failed miserably

Well, I drank 'til I stumbled, I loved 'til I fell
When the drunk part was over, love hurt me like hell
Now I know about drinkin', so I know one thing's true
Bein' drunk's a lot like lovin' you

Though I know what a taste of the wrong love can do
Sometimes I still get drunk, lovin' you",Being Drunk's A Lot Like Loving You,When The Sun Goes Down,2003,11,4:39,Track '9',Album,False
124,N/A,Kenny Chesney,"Let's leave town on a permanent vacation
Lock up the house
Pack up the station wagon
Make paradise our final destination
As long as we're outta here

There ain't no time
Like the present they say
Let's cruise all the way down A1A
Put the top down
And catch a few rays
Baby we'll be outta here

Anywhere you want to go
As long as it's sunny weather
Let the time fly by
I don't mind
As long as we're together

South of the border there's a place I know
Where James Taylor sang about Mexico
And the suns so hot
We'll forget to go home
Baby we'll be outta here

Anywhere you want to go
As long as it's sunny weather
Let the time fly by
I don't mind
As long we're together

Baby drive to the country
Down to the lake
See if the catfish are jumping
In Setout Bay
And if we come up dry
We'll just sleep in late
At least we'll be outta here
As long we're outta
Baby let's get outta here

Outta here

Come on baby
Let's get outta here
Cruise down A1A
Go hang out in Key West for a little while",Outta Here,When The Sun Goes Down,2003,11,3:34,Track '10',Album,False
125,N/A,Kenny Chesney,"There's a blue rocking chair
Sitting in the sand
Weathered by the storms and well oiled hands
It sways back and forth
With the help of the winds
It seems to always be there, like an old trusted friend

I've read a lot of books, wrote a few songs
Looked at my life - where it's goin', where it's gone
I've seen the world through a bus windshield
But nothing compares to the way that I see it
To the way that I see it, to the way that I see it
When I sit in that old blue chair

From that chair I've caught a few fish and some rays
And I've watched boats sail in and out of cinnamon bay
I let go of a lover that took a piece of my heart
Prayed many times for forgiveness and a brand new start

I've read a lot of books, wrote a few songs
Looked at my life - where it's goin', where it's gone
I've seen the world through a bus windshield
But nothing compares to the way that I see it
To the way that I see it, to the way that I see it
When I sit in that old blue chair

That chair was my bed one New Year's night
When I passed out from too much Malibu and diet
And I woke up to a hundred mosquito bites
I swear, got 'em all sitting right there
In that old blue chair

There's a blue rocking chair
Sitting in the sand
Weathered by the storms and well oiled hands",Old Blue Chair,When The Sun Goes Down,2003,11,2:48,Track '11',Album,False
126,N/A,Toby Keith,"I'm just trying to be a father
Raise a daughter and a son
Be a lover to their mother
Everything to everyone
Up and at 'em bright and early
I'm all business in my suit
Yeah, I'm dressed for success
From my head down to my boots

I don't do it for money
There's bills that I can't pay
I don't do it for the glory
I just do it anyway
Providing for our future's my responsibility
Yeah I'm real good under pressure
Being all that I can be

And I can't call in sick on Mondays
When the weekend's been too strong
I just work straight through the holidays
And sometimes all night long
You can bet that I stand ready
When the wolf growls at the door
Hey, I'm solid, hey I'm steady
Hey I'm true down to the core

And I will always do my duty
No matter what the price
I've counted up the cost
I know the sacrifice
Oh, and I don't want to die for you
But if dyin's asked of me
I'll bear that cross with honor
'Cause freedom don't come free

I'm an American soldier, an American
Beside my brothers and my sisters
I will proudly take a stand
When liberty's in jeopardy
I will always do what's right
I'm out here on the front lines
Sleep in peace tonight
American soldier
I'm an American soldier

Yeah, an American soldier, an American
Beside my brothers and my sisters
I will proudly take a stand
When liberty's in jeopardy
I will always do what's right
I'm out here on the front lines
So sleep in peace tonight
American soldier
I'm an American
An American
An American soldier",American Soldier,American Soldier,2003,2,4:23,Track 'B',Single,False
127,N/A,Keith Urban,"I woke up early this morning around 4a.m.
With the moon shining bright as headlights on the interstate
I pulled the covers over my head and tried to catch some sleep
But thoughts of us kept keeping me awake
Ever since you found yourself in someone else's arms
I've been trying my best to get along
But that's okay, there's nothing left to say, but

Take your records, take you freedom
Take your memories, I don't need 'em
Take your space and take your reasons
But you'll think of me
And take your cat and leave my sweater
'Cause we have nothing left to weather
In fact I'll feel a whole lot better
But you'll think of me, you'll think of me.

I went out driving, trying to clear my head
I tried to sweep out all the ruins that my emotions left
I guess I'm feeling just a little tired of this
And all the baggage that seems to still exist
It seems the only blessing I have left to my name
Is not knowing what we could have been
What we should have been.
So

Take your records, take you freedom
Take your memories, I don't need 'em
Take your space and take your reasons
But you'll think of me
And take your cat and leave my sweater
'Cause we have nothing left to weather
In fact I'll feel a whole lot better
But you'll think of me.

Someday I'm gonna run across your mind
Don't worry, I'll be fine
I'm gonna be alright
While you're sleeping with your pride
Wishing I could hold you tight
I'll be over you
And on with my life.

Take your records, take you freedom
Take your memories, I don't need 'em
And take your cat and leave my sweater
'Cause we have nothing left to weather
In fact I'll feel a whole lot better
But you'll think of me.

Take your records, take you freedom
Take your memories, I don't need 'em
Take your space and take your reasons
But you'll think of me
And take your cat and leave my sweater
'Cause we have nothing left to weather
In fact I'll feel a whole lot better
But you'll think of me, you'll think of me.

And you're gonna think of me
Oh, someday baby, someday",You'll Think Of Me (Live Audio From Livin' Right Now DVD),You'll Think Of Me,2006,2,,Track 'B',Single,False
128,N/A,Alan Jackson,,Dedicated To The One I Love,Remember When,1972,30,2:03,Track 'A1',Single,False
129,N/A,Alan Jackson,,To Know Him Is To Love Him,Remember When,1972,30,2:27,Track 'A2',Single,False
130,N/A,Alan Jackson,,My Prayer,Remember When,1972,30,3:02,Track 'A3',Single,False
131,N/A,Alan Jackson,,When The Boys Talk About The Girls,Remember When,1972,30,2:41,Track 'A4',Single,False
132,N/A,Alan Jackson,,Tears On My Pillow,Remember When,1972,30,1:58,Track 'A5',Single,False
133,N/A,Alan Jackson,,Only You,Remember When,1972,30,2:15,Track 'A6',Single,False
134,N/A,Alan Jackson,,Will You Love Me Tomorrow,Remember When,1972,30,2:39,Track 'B1',Single,False
135,N/A,Alan Jackson,,Foolish Little Girl,Remember When,1972,30,2:40,Track 'B2',Single,False
136,N/A,Alan Jackson,,Runaway,Remember When,1972,30,2:15,Track 'B3',Single,False
137,N/A,Alan Jackson,,Zip A Dee Doo Dah,Remember When,1972,30,2:25,Track 'B4',Single,False
138,N/A,Alan Jackson,,One Hundred Pounds Of Clay,Remember When,1972,30,2:40,Track 'B5',Single,False
139,N/A,Alan Jackson,,Lonely Teardrops,Remember When,1972,30,2:06,Track 'B6',Single,False
140,N/A,Alan Jackson,,What A Sweet Thing That Was,Remember When,1972,30,2:39,Track 'B7',Single,False
141,N/A,Alan Jackson,,Baby It's You,Remember When,1972,30,2:27,Track 'B8',Single,False
142,N/A,Alan Jackson,,Tonight's The Night,Remember When,1972,30,2:34,Track 'C1',Single,False
143,N/A,Alan Jackson,,Everybody Loves A Lover,Remember When,1972,30,1:53,Track 'C2',Single,False
144,N/A,Alan Jackson,,Twist And Shout,Remember When,1972,30,2:40,Track 'C3',Single,False
145,N/A,Alan Jackson,,I Don't Want To Cry No More,Remember When,1972,30,1:57,Track 'C4',Single,False
146,N/A,Alan Jackson,,Que Sera Sera,Remember When,1972,30,2:15,Track 'C5',Single,False
147,N/A,Alan Jackson,,Ooh Poop Pah Do,Remember When,1972,30,2:26,Track 'C6',Single,False
148,N/A,Alan Jackson,,Big John (Ain't You Gonna Marry Me),Remember When,1972,30,2:18,Track 'C7',Single,False
149,N/A,Alan Jackson,,Boys,Remember When,1972,30,2:17,Track 'C8',Single,False
150,N/A,Alan Jackson,,I Met Him On A Sunday,Remember When,1972,30,2:09,Track 'D1',Single,False
151,N/A,Alan Jackson,,Walkin' Along,Remember When,1972,30,2:01,Track 'D2',Single,False
152,N/A,Alan Jackson,,Hey Baby,Remember When,1972,30,2:19,Track 'D3',Single,False
153,N/A,Alan Jackson,,Sha La La,Remember When,1972,30,2:20,Track 'D4',Single,False
154,N/A,Alan Jackson,,Can't We Be Sweethearts,Remember When,1972,30,2:14,Track 'D5',Single,False
155,N/A,Alan Jackson,,Church Bells May Ring,Remember When,1972,30,2:23,Track 'D6',Single,False
156,N/A,Alan Jackson,,Mama Said,Remember When,1972,30,2:17,Track 'D7',Single,False
157,N/A,Rascal Flatts,"There you are standing strong, I'm a leaf holding on
You believe like a child, in this fire runnin' wild
Oh I love how you see right to the heart of me

You're a waterfall washing over me
I'm a thirsty man, let me drink you in
Well I am on my way, you're a mountain top
When I reach for you, your love lifts me up
All that I want is to be where you are

I'm the frozen ground, you're the warm sunlight
Shining down on me, baby just in time
I have never been, been in love like this
Oh, you move my soul every time we kiss
And I love how you heal; I can't believe how alive I feel

You're a waterfall washing over me
I'm a thirst man, let me drink you in
I am on my way, you're a mountain top
When I reach for you, your love lifts me up
All that I want to be is where you are

You're a waterfall washing over me
I'm a thirst man, let me drink you in
I am on my way, you're a mountain top
When I reach for you, your love lifts me up
All that I want to be is where you are",Where You Are,Feels Like Today,2004,12,3:52,Track '1',Album,False
158,N/A,Rascal Flatts,"I thought about calling you when I got off the plane
Everytime I see this city through the clouds, I get that way
Call me crazy for missing you like this, but I do
By now, I figured you had all your numbers changed
It's been at least a year, since I called you up to say
We need to talk, I got this job and I think I'm going to take it

'Cause I been waiting all my life
For a break like this
It's my chance of a lifetime, I just know it is
I gotta go find these dreams
Was the last thing that I said
And then I did

I can see clear to the mountains, as I head up our old street
I remember how we'd call in sick on days like these
And turn the music up, roll the windows down and just drive
You talked me outta givin' up on myself so many times
Convinced me to get in while I could, regrets hang heavy on my mind
But you never doubted me, you kept pushing me

Saying you've been waiting all your life for a break like this
It's your chance of a lifetime, you just know it is
You gotta go find those dreams
Was the last thing that you said
And then I did

But you were wrong
Love was what I wanted all along
And now you're gone

I thought about calling you when I got off the plane
Everytime I see this city through the clouds, I get that way

But you were wrong
Love was what I wanted all along",Then I Did,Feels Like Today,2004,12,3:47,Track '3',Album,False
159,N/A,Rascal Flatts,"I woke up this morning
With this feeling inside me, that I can't explain
Like a weight that I've carried, been carried away, away
But I know something is coming
I don't know what it is
But I know it's amazing, can save me my time is coming
I'll find my way out
Of this longest drought

And it feels like today, I know
It feels like today, I'm sure
It's the one thing that's missing
The one thing you're wishing
The last sacred blessing
And hey, feels like today
Feels like today

I treated life like a picture
But it's not a moment that's frozen in time
It's not gonna wait till I make up my mind, at all
So while this storm is breaking
While there's light at the end of the tunnel
I'll keep running towards it
Releasing the pressure that's my heartache
Soon this dam will break

And it feels like today, I know
Feels like today, I'm sure
It's the one thing that's missing
The one thing you're wishing
The last sacred blessing and hey
Feels like today
Feels like today",Feels Like Today,Feels Like Today,2004,12,3:12,Track '4',Album,False
160,N/A,Rascal Flatts,"Starin' at you takin' off your makeup
Wondering why you even put it on
I know you think you do but baby you don't need it
Wish that you could see what I see when it's gone

I see a dust trail following an old red Nova
Baby blue eyes, your head on my shoulder
Wait, baby don't move, right here it is
T-shirt hanging off a dogwood branch
That river was cold but we gave love a chance
Yeah to me
You don't look a day over fast cars and freedom
That sunset river bank first time feeling

Yeah, smile and shake your head as if you don't believe me
I'll just sit right here and let you take me back
I'm on that gravel road, look at me
On my way to pick you up you're standing on the front porch
Looking just like that, remember that

I see a dust trail following an old red Nova
Baby blue eyes, your head on my shoulder 
Wait, baby don't move, right here it is
T-shirt hanging off a dogwood branch
That river was cold but we gave love a chance
Yeah to me
You don't look a day over fast cars and freedom
That sunset river bank first time feeling

I see a dust trail following an old red Nova
Baby-blue eyes, your head on my shoulder
You don't look a day over fast cars and freedom
That sunset river bank, first-time feeling

I see a dust trail following an old red Nova
Baby-blue eyes, your head on my shoulder
You don't look a day over fast cars and freedom
That sunset river bank, first-time feeling",Fast Cars And Freedom,Feels Like Today,2004,12,3:21,Track '5',Album,False
161,N/A,Rascal Flatts,"I spent the morning at an old friend's grave
Flowers and 'Amazing Grace', he was a good man
He spent his whole life spinning his wheels

Never knowing how the real thing feels
He never took a chance or took the time to dance
And I stood there thinking as I said goodbye
Today is the first day of the rest of my life

I'm gonna stop looking back and starting moving on
And learn how to face my fears
Love with all of my heart, make my mark
I wanna leave something here

Go out on a ledge, without any net
That's what I'm gonna be about
Yeah, I wanna be running
When the sand runs out

'Cause people do it everyday
Promise themselves they're gonna change
I've been there, but I'm changing from the inside out

That was then and this is now
I'm a new man, yeah, I'm a brand new man
And when they carve my stone, they'll write these words
""Here lies a man who lived life for all it's worth""

I'm gonna stop looking back and starting moving on
And learn how to face my fears
Love with all of my heart, make my mark
I wanna leave something here

Go out on a ledge, without any net
That's what I'm gonna be about
Yeah, I wanna be running
When the sand runs out

The cold wind blows across the graveyard
I think I hear the voice of my old friend whisper in my ear

I'm gonna stop looking back and starting moving on
And learn how to face my fears
Love with all of my heart, make my mark
I wanna leave something here

Go out on a ledge, without any net
That's what I'm gonna be about
Yeah, I wanna be running
When the sand runs out

Yes I do",When The Sand Runs Out,Feels Like Today,2004,12,4:23,Track '6',Album,False
162,N/A,Rascal Flatts,"They got three in the front and four in the back of a Civic
Camped out all night on the sidewalk, just to get tickets
With their hands on the fence in the back, by the buses and the limousines
Just to get a glance at the drummer or a singer, yeah anything

And they come from miles around
For that moment when the lights go out
And they scream

It's the girls in the front row singin'
It's the boys with the wheels that bring them
It's the lighters in the air, and you guys up there
You're the heart and soul, and the reason we do what we do
Here's to you

There's a silver-tongued blonde trying to sweet talk her way backstage
There's a mom and dad in the aisle, not acting their age
There's a wet Corvette, red lipstick print on a Coors Light cup
And judging by the way she's dancing, I'd say she's had enough

The guitars come alive
And you make us want to stay all night
And they scream

It's the girls in the front row singing
It's the boys with the wheels that bring them
It's the lighters in the air, and you guys up there
You're the heart and soul, and the reason we do what we do
Here's to you, here's to you

It's the girls in the front row singing
It's the boys with the wheels that bring them
It's lighters in the air, and you guys up there
You're the heart and soul, and the reason we do what we do
Here's to you, here's to you

The girls in the front row singing, here's to you
It's the boys with the wheels that bring them, here's to you
It's to a silver-tongued blonde trying to sweet talk her way
Here's to you, here's to you",Here's To You,Feels Like Today,2004,12,3:46,Track '7',Album,False
163,N/A,Rascal Flatts,"I had all but given up on finding
The one that I could fall into
On the day before you

I was ready, settled for
Less than love and not much more
There was no such thing as a dream come true
Oh, but that was all the day before you

Now you're here and everything changes
Suddenly life means so much
I can't wait to wake up tomorrow
And find out this promise is true
I will never have to go back to
The day before you

In your eyes I see forever
Makes me wish that my life never knew
The day before you

But heaven knows those years without you
Was shaping my heart for the day that I found you
You're the reason for all that I've been through
Then I'm thankful for the day before you

Now you're here and everything changes
Suddenly life means so much
I can't wait to wake up tomorrow
And find out this promise is true
I would never have to go back to
The day before you

Was the last day I ever had to live alone
And I'm never going back
No, I'm never going back

Now you're here and everything changes
Suddenly life means so much
I can't wait to wake up tomorrow
And find out this promise is true
I would never have to go back to

Yeah, I would never have to go back to
The day before you

The day before you",The Day Before You,Feels Like Today,2004,12,3:37,Track '8',Album,False
164,N/A,Rascal Flatts,"Opened my eyes this morning with a smile on my face
My arms wrapped around you, took me away
And it got me to thinkin', what we need to do
Is take a Sunday drive, and drive on through
Monday, Tuesday, Friday and Saturday too

Let's disappear, gotta jet out of here
Feel the wind across our face
We'll have some fun, gonna dance on the run
It's a perfect day to break away

We'll hit Tulsa by Tuesday, follow the stars above
Spend the weekend in Vegas and gamble on sweet, sweet love
It don't matter what we do, as long as I'm with you

Let's disappear, gotta jet out of here
Feel the wind across our face
We'll have some fun, gonna dance on the run
It's a perfect day to break away

Yeah, yeah
Break away
Yeah, yeah

Let's disappear, gotta jet out of here
Feel the wind across our face
We'll have some fun, gonna dance on the run
It's a perfect day to break away

Let's disappear, gotta jet out of here
Feel the wind across our face
We'll have some fun, gonna dance on the run
It's a perfect day...

Girl, it's a perfect day to break away",Break Away,Feels Like Today,2004,12,4:06,Track '9',Album,False
