,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
88,89,Charlie Daniels Band,"Well the eagle's been flyin' slow
And the flag's been flyin' low
And a lot of people sayin' that America's fixin' to fall
Well speakin' just for me
And some people from Tennessee
We've got a thing or two to tell you all
This lady may have stumbled
But she ain't never fell
And if the Russians don't believe that
They can all go straight to hell
We're gonna put her feet back
On the path of righteousness and then
God bless America again

And you never did think
That it ever would happen again (In America, did you?)
You never did think
That we'd ever get together again
(We damn sure fooled you)
Yeah, we're walkin' real proud
And we're talkin' real loud again (In America)
You never did think
That it ever would happen again

From The Sound up in Long Island
Out to San Francisco Bay
And everything that's in between them is our own
And we may have done a little bit
Of fightin' amongst ourselves
But you outside people best leave us alone
'Cause we'll all stick together
And you can take that to the bank
That's the cowboys and the hippies
And the rebels and the yanks
You just go and lay your hand
On a Pittsburgh Steelers' fan
And I think you're gonna finally understand

And you never did think
That it ever would happen again (In America, did you?)
You never did think
That we'd ever get together again
(We damn sure fooled you)
Yeah, we're walkin' real proud
And we're talkin' real loud again (In America)
You never did think
That it ever would happen again

And you never did think
That it ever would happen again (In America, did you?)
You never did think
That we'd ever get together again
(We damn sure fooled you)
Yeah, we're walkin' real proud
And we're talkin' real loud again (In America)
You never did think
That it ever would happen again",In America,In America,1980,2,3:17,Track 'A',Single,True
89,90,Hank Williams Jr.,"I kicked the habit of smoking back sometime ago
And I tried the hard stuff, but I had to let all that go
But the toughest thing I ever gave up was today
'Cause old habits like you are hard to break

I used Lifesavers to help me get off cigarettes
But you know for your love, I ain't found no Lifesavers yet
And I've gone cold turkey, 'cause there's not even one kiss a day
And old habits like you are hard to break

Old habits like you are hard to break
Love with someone new is so hard to make
I had grown so used to you and all of your ways
And old habits like you are hard to break",Old Habits,Habits Old And New,1980,10,3:00,Track 'A1',Album,True
90,91,Conway Twitty,"(Writers: Bob McDill and Wayland Holyfield)

You walk in and I can hear the whispers
As a hush fills the crowded room
You stand there looking just like heaven
Lord, I've never seen the likes of you.

From the doorway your eyes search every table
As every man turns to look at you
You're special and anyone can see it
You know I've never seen the likes of you.

And then I catch your eye from across the room
And you smile back at me, as I walk up to you.

And say, ""Hello there."", and put my arms around you
As I remember the day I married you
And now three kids later, You're more beautiful than ever
You know I've never seen the likes of you...",I've Never Seen The Likes Of You ,Heart & Soul,1980,10,2:50,Track 'A3',Album,True
91,92,The Kendalls,,I'm Already Blue,I'm Already Blue,1980,2,2:37,Track 'A',Single,True
92,93,Mel Tillis,,Lying Time Again,Mel Tillis' Greatest Hits,1982,10,3:06,Track 'A2',Single,True
93,94,Crystal Gayle,"There ain't nothing colder
Than your old cold shoulder
And it's gettin' colder
Like every kiss
You say it's not over
Over and over

But your old cold shoulder
Tells me it is

What we had
We don't know more
We can't feel it anymore
I thought a love like ours would never die

But you get colder
Every day
Every night you turned away
You couldn't say it
Any plainer
If you tried

There ain't nothing colder
Than your old cold shoulder
And it's gettin' colder
Like every kiss
You say it's not over
Over and over

But your old cold shoulder
Tells me it is",Your Old Cold Shoulder,Your Old Cold Shoulder,1979,2,2:17,Track 'A',Single,True
94,95,T.G. Sheppard,"We got smooth sailin', sailin'
Looks like every drop of rain is gone, gone, gone
Smooth sailin', sailin'
And a blue sky full of rainbows from now on

We didn't break apart in stormy weather
We didn't run aground like others do
Now we're not afraid when storm clouds gather
We got the kind of love to see us through

We got smooth sailin', sailin'
Looks like every drop of rain is gone, gone, gone
Smooth sailin', sailin'
And a blue sky full of rainbows from now on

Found each others arms in troubled waters
Found that that's the safest place to go
From now on we can laugh at troubled waters
'Cause the roughest storms just seem to make love grow

We got smooth sailin', sailin'
Looks like every drop of rain is gone, gone, gone
Smooth sailin', sailin'
And a blue sky full of rainbows from now on

We got smooth sailin', sailin'
Looks like every drop of rain is gone, gone, gone
Smooth sailin', sailin'
And a blue sky full of rainbows from now on

We got smooth sailin', sailin'
Looks like every drop of rain is gone, gone, gone
Smooth sailin', sailin'
And a blue sky full of rainbows from now on

We got smooth sailin', sailin'
Looks like every drop of rain is gone, gone, gone
Smooth",Smooth Sailin',Smooth Sailin',1980,10,3:14,Track 'B1',Album,True
95,96,Conway Twitty & Loretta Lynn,"See that mountain over there
I'll move it for you
Aw I know you would
You know I'd move it for you

See the color of my hair
I'd change it for you
Hmmm, you'd do that for me
You know I'd change it for you

Baby, it's true love
And I've never had this feeling
It's true love
And I can't believe it's real

No more broken hearts for you
Girl I feel the same way too
'Cause it's true love
Brand new love with you

See that star up in the sky
I'll go get it for you
Aw honey, you don't have to do that
You know I'll get it for you

See these tears in my eyes
You're making me cry
Hey, did I do something wrong
'Cause I'm so happy inside

Baby, it's true love
It's a super-natural feeling
It's true love
And this time I know it's real

No more broken hearts for you
Girl, I feel the same way too

Baby, it's true love
And I've never had this feelin'
It's true love
And I can't believe it's real

No more broken hearts, for you
Girl, I feel the same way too

'Cause it's true love
It's a super-natural feeling
It's true love
And I can't believe it's real

It's true love
It's a super-natural feeling
It's true love
And this time I know it's real...",It's True Love,Conway & Loretta,1986,16,2:52,Track 'A4',Single,True
96,97,Don Williams,"I've spent my life looking for you
Finding my way wasn't easy to do
I know there was your all the while
And it's been worth every mile

So lay down beside me
Love me and hide me
Kiss all the hurtin' of this world away
Hold me so close that I feel your heartbeat
And don't ever wander away

Mornings and evenings all were the same
And there was no music till I heard your name
But I knew when I saw you smile
Now I can rest for awhile

So lay down beside me
Love me and hide me
Kiss all the hurtin' of this world away
Hold me so close that I feel your heartbeat
And don't ever wander away

And don't ever wander away...",Lay Down Beside Me,Lay Down Beside Me,1978,2,2:50,Track 'A',Single,True
97,98,Eddy Arnold,,Let's Get It While The Gettin's Good,Let's Get It While The Gettin's Good,1980,2,3:10,Track 'A',Single,True
98,99,The Statler Brothers,"Spend the night in Charlotte's bed
You might get caught in Charlotte's web
A satin rose, that's growing wild
Charlotte holds more secrets, than the night

She spins and weaves her magic spell
Her body speaks, what words can't tell
I'm a moth, she's a flame
In a town that's all too quick, to smear her name

But I'll take the likes of Charlotte and her kind
Small-town talk, don't matter now that Charlotte's mine
It may be true, that other men have found her bed
But I'm the one who's caught in Charlotte's Web

Charlotte took me late one night
To a secret room, by candlelight
She dealt the cards and read my hand
Said she hoped that I would understand

She turned two cards up, face to face
She said, ""Two hearts have found their place""
Now all the rest is history
The future's full of Charlotte loving me

And I'll take the likes of Charlotte and her kind
Small-town talk don't matter now that Charlotte's mine
It may be true that other men have found her bed
But I'm the one, who's caught in Charlotte's Web

It may be true that other men have found her bed
But I'm the one who's caught in Charlotte's Web
(Charlotte's web)

Charlotte's web, Charlotte's web
Charlotte's web, Charlotte's web
Charlotte's web",Charlotte's Web,Charlotte's Web,1980,2,2:53,Track 'A',Single,True
99,100,Gail Davies,"Blue Heartache,
Stay away from me tonight,
I'm alone but I'm alright,
Long as I can keep him off my mind,
Blue Heartache.

If I go and let you in,
You'll creep inside my heart again,
And make me wish
I'd never toed the line

Well, I know
That I'm lonesome without him,
And I need him,
Do anything to have him back with me,
'Cause I love him

Blue Heartache.
You're tryin' to get close to me,
To rub your blues all over me,
Well, I've got plans to have no part of you,
Oh Blue, Blue Heartache

Well, I know
That I'm lonesome without him,
And I need him,
I'd do anything to have him back with me,
'Cause I love him

Blue Heartache,
Stay away from me tonight,
I'm alone but I'm alright,
Long as I can keep him off my mind,
Oh Blue, Blue Heartache.
Oh Blue, Blue Heartache.
Blue Heartache",Blue Heartache,Blue Heartache,1979,2,1:56,Track 'A',"7""",True
100,N/A,Kenny Rogers,"When I run too fast, slow me down
When I run to far, turn me around
Sometimes life becomes an endless waste
Sometimes love can't stand the lonely pace.

Each day goes by much too fast
Tomorrow soon becomes the past
Lost in struggle I'm making my way
Not taking time enough to simply say:

I love you, forgive me
I know it's been a while
I love you, I wanna stop the world
And make you smile.

Too many days I forgot to take your time
To say I love you and thank you for being mine
Those simple words I sometimes forget to say
We'll be on my lips at the wake of each new day.

I love you ...

But you know I love you
I wanna stop the world and make you smile
If it's not too late to make you smile.",I Want To Make You Smile,Coward Of The County,1980,2,4:18,Track 'B',Single,False
101,N/A,Dolly Parton,"You may not know me now but I have been around
You'll never see my name on any pages
I'm just a common man the fool who understands
The pain you go through when life takes you under

So sing for the common man a song for the common man
He paid for the song with the sweat of his brow
He will survive he will survive

You may not know my mother my sisters and my brothers
Yet everyone has given for the other
You know the working man he builds what others plan
So everyone of us should sing his story

So sing for the common man...

Day after day he keeps working away in offices factories and farms
Year after year he sheds tear after tear but he will provide he will survive

So sing for the common man...
Sing for the common man...
Sing for the common man...",Sing For The Common Man,9 To 5,1980,2,2:42,Track 'B',Single,False
102,N/A,Eddie Rabbitt,"Baby oh baby, why do you treat me this way?
You're acting like a baby. 
All you want to do is play.
But I just want to get down to business.
I just want to get next to you. 
Baby oh baby, why do you hurt me so?
You tease me then you leave me all hot chilled cold.
Gettin' me crazy. 
And I don't know where I'm bound.
It's a short road to love,
But you're taking me the long way around.

Why don't you come and cuddle up next to me,
And help me forget.
Well you've been nothing but a heartache to me,
Since the night we met.
It's a short road to love,
But you're taking me the long way around.

Baby oh baby, why do you hurt me so?
You tease me then you leave me all hot chilled cold.
Gettin' me crazy. 
And I don't know where I'm bound.
It's a short road to love,
But you're taking me the long way around.

It's a short road to love,
But you're taking me the long way around.

It's a short road to love,
But you're taking me the long way around.",Short Road To Love,I Love A Rainy Night,1980,2,3:08,Track 'B',Single,False
103,N/A,Johnny Lee,,Never Lay My Lovin' Down,Lookin' For Love,1980,10,3:37,Track 'A2',Album,False
104,N/A,Johnny Lee,,Dreams Die Hard,Lookin' For Love,1980,10,3:19,Track 'A3',Album,False
105,N/A,Johnny Lee,,Down And Dirty,Lookin' For Love,1980,10,3:39,Track 'A4',Album,False
106,N/A,Johnny Lee,,Fool For Love,Lookin' For Love,1980,10,3:02,Track 'A5',Album,False
107,N/A,Johnny Lee,"Sometimes it seems the world's a jungle
Through it all I was born to stumble
Searchin' for somethin' I never would find

I take your love in bits and pieces
Comin' to you only when it eases that lonely feelin'
That gets in my mind and you treat me so kind

With those hard times come a dime a dozen
But girls with your kind of lovin' are one in a million
They're so hard to find

And those hard times come a dime a dozen
But girls with your kind of lovin' are one in a million
I'm lucky you're mine

I know your friends don't think much of me
They say you're a fool to love me
But girl I know they'll never turn you around

You're bound to love, you hard luck poet
When I let you down you don't show it, you know it don't matter
They can't touch what we found when the sun goes down

And those hard times come a dime a dozen
But girls with your kind of lovin' are one in a million
They're so hard to find

And those hard times come a dime a dozen
But girls, with your kind of lovin' are one in a million
I'm lucky you're mine

And those hard times come a dime a dozen
But girls, with your kind of lovin' are one in a million
They're so hard to find

And those hard times come a dime a dozen",One In A Million,Lookin' For Love,1980,10,2:28,Track 'B1',Album,False
108,N/A,Johnny Lee,,Anni,Lookin' For Love,1980,10,2:46,Track 'B2',Album,False
109,N/A,Johnny Lee,,Do You Love As Good As You Look,Lookin' For Love,1980,10,2:27,Track 'B3',Album,False
110,N/A,Johnny Lee,,Too Damned Old,Lookin' For Love,1980,10,2:48,Track 'B4',Album,False
111,N/A,Johnny Lee,"My friends say she's sophisticated and free, Never fall for an outlaw like me
Too high and refined, I'm just wastin' my time, Forget her

But I'm kind of caught in the web
The lady has gone to my head
I no longer cope, I'm a prisoner of hope since I met her

I'm a prisoner of hope, just trying to win the smile in her eyes, the touch of her skin
She would discount me as one of her friends
Somehow I know where the friendship would end
With her in my arms and her by my side 
With her in my days and her in my nights
Making up love out of pure fantasy
Prisoners of hope never want to be free.

Yesterday I caught her in a glance
More than a coincidence
But she turned away as if to say ""I'm above it""
She says that love is a trick of the night and it's all done with mirrors and lights
But when I act like a fool like some kid back in school, she loves it

I'm a prisoner of hope, just trying to win the smile in her eyes, the touch of her skin
She would discount me as one of her friends
Somehow I know where the friendship would end
With her in my arms and her by my side 
With her in my days and her in my nights
Making up love out of pure fantasy
Prisoners of hope never want to be free.",Prisoner Of Hope,Lookin' For Love,1980,10,3:17,Track 'B5',Album,False
112,N/A,Don Williams,"I should take my time, I know, take it easy, take it slow
Every heartache needs to mend, before you love again
So I hold on for awhile, and try to keep this old heart free
And then I look across a room, and someone smiles at me

Oh and heaven help me here I go again
Before I've even had the time, for this old heart to mend
Oh I just get over one heartache and then
Here I go, like a fool, falling again

People tell me take your time, wait awhile and clear your mind
Give yourself some time to heal, If you fall be sure it's real
But it seems that every time, I'm almost on my feet
Someone makes me say hello, to someone on the street

Oh and heaven help me here I go again
Before I've even had the time, for this old heart to mend
Oh I just get over one heartache and then
Here I go, like a fool, falling again

Oh and heaven help me here I go again
Before I've even had the time, for this old heart to mend
Oh I just get over one heartache and then
Here I go, like a fool, falling again",Falling Again,I Believe In You,1980,10,2:47,Track 'A1',Album,False
113,N/A,Don Williams,"(Alan Taylor)

It's good to see you, so good to see you
Oh, how I've missed you, since I've been gone
I've crossed the ocean travelled through many lands
And it's good to see you to be in your home.

There's something in me, that makes me wander
There's many a land, I have to see
And when I'm far away, in a land of strangers
I know my good friends, think on me.

It's good to see you, so good to see you
Oh, how I've missed you, since I've been gone
I've crossed the ocean, travelled through many lands
And it's good to see you, to be in your home.

--- Instrumental ---

Oh, it's a wonder, when it comes to friendship
No matter how far away, no matter how long
There's a constant thread, that's never broken
And it ties me to, my friends at home.

It's good to see you, so good to see you
Oh, how I've missed you since I've been gone
I've crossed the ocean, travelled through many lands
And it's good to see you, to be in your home.

It's good to see you...",It's Good To See You,I Believe In You,1980,10,3:19,Track 'A2',Album,False
114,N/A,Don Williams,"Well I don't know how it happened
Must have been something I said
We had some words, she said some things
I guess I must have lost my head

It's been a week since I left her
And I can't go on this way
I'll call her up and swallow my pride
When she says hello I'll say

I ... want you back again
Ooh what a fool I've been
I... won't do that again
My tears won't stop and my heart won't mend
I want you back again

--- Instrumental ---

So I gather up all of my courage
And I found my last dime
I need it so, but God only knows
If we can make up this time

I tremble as I dial her number
Oh I hope I'm not to late
I say it's me, and I hold my breath
And softly I hear her say

I ... want you back again
Ooh what a fool I've been
I... won't do that again
My tears won't stop and my heart won't mend
I want you back again...",I Want You Back Again,I Believe In You,1980,10,2:50,Track 'A3',Album,False
115,N/A,Don Williams,"(Bob McDill)

It was warm, now it's cold.
It was young, now it's old.
Love was here now it's gone,
Simple song.

Once she did, now she don't,
Once we tried, now we won't.
How could love go so wrong?
Simple song.

Oh, it don't take much to say it
And anyone can play it.
All you got to do is live it
And anybody can.

Simple tune, simple words,
Simple me, simple her.
She was here, now she's gone,
Simple song.

--- Instrumental ---

Oh, it don't take much to say it
And anyone can play it.
All you got to do is live it
And anybody can.

It was warm, now it's cold.
It was young, now it's old.
Love was here, now it's gone
Simple song...",Simple Song,I Believe In You,1980,10,2:45,Track 'A4',Album,False
116,N/A,Don Williams,"I've never had a face you'd notice
The world never took much notice of me
I've never been good at conversation
I was too busy tripping on my own feet

I've never had grand illusions
Love was always for someone else
But in a world, so few surprises
There's still a few surprises left

Ain't it amazing, that miracles happen
Ain't it amazing, you can still find your dream
Ain't it amazing, it all comes true
When someone like you can happen to someone like me

So hold me now so warm beside you
Let me stay forever near
Sometimes I think I'm only dreaming
But I wake up, you're still here

Ain't it amazing, that miracles happen
Ain't it amazing, you can still find your dream
Ain't it amazing, it all comes true
When someone like you can happen to someone like me...

--- Instrumental to fade ---",Ain't It Amazing,I Believe In You,1980,10,4:04,Track 'B1',Album,False
117,N/A,Don Williams,"(David Kirby / William Morrison)

I've got just enough love for one woman,
Not just any woman will do
I've got just enough love for one woman
And that one woman is you.

Love's like it should be but I knew it would be
You're the answer to my dreams
God helped me choose you, I don't want to lose you
Found out what love really means.

'Cause I've got just enough love for one woman,
Not just any woman will do
I've got just enough love for one woman
And that one woman is you.

--- Instrumental ---

Heaven must miss you, I can't resist you
When you look at me that way
I'm happy around you, so glad that I've found you
You'll always be my lucky day.

'Cause I've got just enough love for one woman,
Not just any woman will do;
I've got just enough love for one woman,
And that one woman is you.

I've got just enough love for one woman,
Not just any woman will do;
I've got just enough love for one woman,
And that one woman is you...",Just Enough Love (For One Woman),I Believe In You,1980,10,3:21,Track 'B2',Album,False
118,N/A,Don Williams,"I keep your picture on my dresser
I keep your pillow on the bed
I keep believin' you still love me
I keep sayin' you'll come back again.

I keep a light on in the window
I keep it burnin' day and night
I keep sayin' didn't mean it
When you said goodbye.

Oh, I keep puttin' off gettin' over you
'Cause that would be to hard to ever do
I just can't believe you and I are through
So I keep puttin' off gettin' over you.

--- Instrumental ---

I know you told me to forget you
Said go and find me someone else
But I keep sayin' you're going to come back
So I keep livin' all by myself.

Oh, I keep puttin' off gettin' over you
'Cause that would be to hard to ever do
I just can't believe you and I are through
So I keep puttin' off gettin' over you.

Oh, I keep puttin' off gettin' over you
'Cause that would be to hard to ever do
I just can't believe you and I are through
So I keep puttin' off gettin' over you...",I Keep Putting Off Getting Over You,I Believe In You,1980,10,2:21,Track 'B3',Album,False
119,N/A,Don Williams,"It's hard to hide a lingering disappointment
But most of the time I wear it well
Bur there are times when I just can't help remembering 
The night you left, that rainy night when my whole future fell

Rainy nights and memories go together
And with every drop of rain I feel the pain
I can almost hear my pleading, on the night you were leaving
But I might have well have tried to stop the rain

The blowing wind that moans outside my window
Seems to echo the closing of a door
For it was then I first realised I had heard your last goodbye
And my whole world went crumbling to the floor

Rainy nights and memories go together
And with every drop of rain I feel the pain
I can almost hear my pleading, on the night you were leaving
But I might have well have tried to stop the rain",Rainy Nights And Memories,I Believe In You,1980,10,2:58,Track 'B4',Album,False
120,N/A,Don Williams,"(Bob McDill)

Starting to want you 
When I don't want to, 
Lately I find you 
On my mind. 

Comin' on slowly, 
Signs all show me 
Something is growing 
As time goes by. 

Will you think about me 
When you're not with me, 
Beginning to miss me 
When you're alone. 

Ever so gently 
You find you want me 
And it's getting stronger 
All along.

We're taking our time, 
It's the slow kind, 
But we don't mind 
There's no hurry. 

'Cause it's a sure thing 
That were falling 
Slowly but surely.

--- Instrumental ---

I don't want to rush you 
By saying I love you, 
We'll let it happen 
On its own.

And when it does love 
One thing I'm sure of, 
It's gonna last us 
From now on.

We're taking our time, 
It's the slow kind, 
But we don't mind 
'Cause there's no hurry. 

It's a sure thing 
That were falling 
Slowly but surely...",Slowly But Surely,I Believe In You,1980,10,3:30,Track 'B5',Album,False
121,N/A,Willie Nelson,,Jumpin' Cotton Eyed Joe,On The Road Again / Jumpin' Cotton Eyed Joe,1980,2,2:39,Track 'B',Single,False
122,N/A,Waylon Jennings,"If you're in a valley, with a troubled mind
I'm a mountain, come on and climb
Because you look so good, to be so down
It won't take much girl, to turn it all around

Come with me, come with me
The feeling's free, just come with me
Will get on a cloud girl, and ride it high
Say hello sun, as we sail bye

I'll take you where, you've never been before
Once we're there, you'll cry for more
If it's dark in your world, come walk in mine
My love's a light babe, it's on all the time

Come with me, come with me
The feeling's free, just come with me
Will get on a cloud girl, and ride it high
Say hello sun, as we sail bye

Come with me, come with me
The feeling's free, just come with me
Will get on a cloud girl, and ride it high
Say hello sun, as we sail bye",Come With Me,Theme From The Dukes Of Hazzard (Good Ol' Boys),1980,2,2:06,Track 'B',Single,False
123,N/A,Willie Nelson,,Rising Star (Love Theme),My Heroes Have Always Been Cowboys / Rising Star (Love Theme),1979,2,3:02,Track 'B',Single,False
124,N/A,Oak Ridge Boys,"I gotta get over this, this hurt is lasting much too long
I gotta get over this, get back on the track where I belong

I gotta get over this, this hurt is lasting much too long
I gotta get over this, get back on the track where I belong
You said we were through and I said that I knew this was coming on
I saw it in your eyes that look you can't disguise I've known you much too long
We thought we'd try to leave it with a smile cause bitter teardrops
Just ain't our style

You've been gone sometime but this feeling in my mind still seems to beat me down
Now's the time to fill this empty in my heart I'm tired of hangin' 'round
I know our love will never be the same
I've got to pull my head out of this foolish game",I Gotta Get Over This,Leaving Louisiana In The Broad Daylight,1979,2,2:57,Track 'B',Single,False
125,N/A,Cristy Lane,,I Knew The Mason,One Day At A Time,1980,2,3:22,Track 'B',Single,False
126,N/A,Fred Knoblock,,Love Is No Friend To A Fool,Killin' Time,1980,2,3:34,Track 'B',Single,False
127,N/A,Eagles,"I used to hurry a lot, I used to worry a lot 
I used to stay out 'til the break of day 
Oh, that didn't get it
It was high time I quit it 
I just couldn't carry on that way 
Oh, I did some damage, I know it's true 
Didn't know I was so lonely, 'til I found you 

You can go the distance 
We'll find out in the long run 
(In the long run) 
We can handle some resistance 
If our love is a strong one 
(Is a strong one) 
People talkin' about us 
They got nothin' else to do 
When it all comes down 
We will still come through 
In the long run 
Ooh, I want to tell you, it's a long run 

You know I don't understand 
Why you don't treat yourself better 
Do the crazy things that you do 
'Cause all the debutantes in Houston, baby
Couldn't hold a candle to you 
Did you do it for love? 
Did you do it for money? 
Did you do it for spite? 
Did you think you had to, honey? 

Who is gonna make it? 
We'll find out in the long run 
(In the long run) 
I know we can take it 
If our love is a strong one 
(Is a strong one) 
Well, we're scared, but we ain't shakin' 
Kinda bent, but we ain't breakin' 

In the long run 
Ooh, I want to tell you, it's a long run
Yeah, yeah 
In the long run 
Ooh, ah, yeah
In the long run

Gonna find out
Ooh, fi-fi-fi-find out
Long, long, long, long
Long, long, long
Ooh, long, long, long, baby
Run, run, baby
Long, long, long, long
Ooh, yeah, yeah",The Long Run,Seven Bridges Road / The Long Run,1980,2,3:02,Track 'B',Single,False
128,N/A,Kenny Rogers,"I wouldn't listen, and I couldn't see,
And all I have left now,
Are words you said to me

Sing me a song sweet music man,
'Cause I won't be there to hold your hand
Like I used to, 
I'm through with you
You're a helluva singer
And a powerful man but you surround yourself
With people who demand so little of you
You touched my soul with your beautiful song
You even had me singing along right with you
You said ""I need you""
Then you changed the words and that harmony
And you sang that song you'd written for me 
To someone new

But nobody sings a love song quite like you do,
And nobody else can make me sing along,
And nobody else can make me feel
That things are right when you know they're wrong,
Nobody sings a love song quite like you.

Sing me a song sweet music man,
Your making a living doing one night stands
That do for you what you need them to
Your still a hell of a singer but a broken man
And you surround yourself with people who demand
So little of you

But nobody sings a love song quite like you do,
You travel the world with a six piece band
That does for you what you ask 'em to
And you try to stay up with the songs you sung
To so many people that all begun to come
Back on you

Sing me a song sad music man
You're making your living doing one night
Stands that's do with you they
Don't need you, you're still a helluva singer
But a broken man but you keep on looking for
One last band to sing with you

But nobody sings a love song quite like you do,
And nobody else can make me sing along,
And nobody else can make me feel
That things are right when you're wrong with a song,
Nobody sings a love song quite like you.

So sing me a song sweet music man,
I believe in you",Sweet Music Man,Lady,1980,2,3:51,Track 'B',"7""",False
129,N/A,Johnny Lee,,Anni,One In A Million,1980,2,2:46,Track 'B',Single,False
130,N/A,Mickey Gilley,,The More I Turn The Bottle Up,True Love Ways,1980,2,2:54,Track 'B',Single,False
131,N/A,Ronnie Milsap,"Hear the rain on the window; I never noticed it so loud
And the ticking of the clock is making wall-shaking sounds
Was that noise just the icebox or you turning on the light?
3 AM as a fool tries to tell himself that you'll be back tonight

Silent night after the fight
Who's wrong or right; that don't matter anymore
Silent night after the fight
I can't stand the quiet since you walked out the door

I never knew a heartbeat could keep someone so wide awake
And when that board creaks in the hallway, I can see my mind about to break
Lying here without you the silence is so loud that I can't sleep
But the loudest sounds of all are the teardrops dripping down my cheek

Silent night after the fight
Who's wrong or right; that don't matter anymore
Silent night after the fight
I can't stand the quiet since you walked out the door
Can't stand the quiet since you walked out the door",Silent Night (After The Fight),My Heart,1980,2,2:39,Track 'B',Single,False
132,N/A,Eddie Rabbitt,"She's a pretty lady
She sings a pretty song
She ain't got no money
She barely just gettin' along

Same old story on the street
You really got to hand it to the girl
She's a star and she knows it
She's out to prove it to the world

Ooh, ooh, ooh, ooh
Listen to her music
Ooh, ooh, ooh, ooh
And every man is out to make her a star
Ooh, ooh, ooh, ooh

She's a pretty lady
She sings a pretty song
She may be lonely now
But she won't be lonely too long

She's a beautiful lover
But let me warn you from the start
She may give you her love
But she'll never give you her heart

Ooh, ooh, ooh, ooh
Listen to her music
Ooh, ooh, ooh, ooh
And every man is out to make her a star
Ooh, ooh, ooh, ooh

Ooh, ooh, ooh, ooh
Listen to her music
Ooh, ooh, ooh, ooh
And every man is out to make her a star
Ooh, ooh, ooh, ooh

She's a pretty lady
Sing a pretty song",Pretty Lady,Drivin' My Life Away,1980,2,3:13,Track 'B',Single,False
133,N/A,Anne Murray,"When the rooms are all in darkness
And you're knockin' at the door
No one seems to live here anymore
Footsteps in the doorway
Echos in the hall
You know someone's waiting here for you.

When it's cold outside your window
And there's snow inside your shoes
And you're waiting out the cold December blues
Don't hesitate
Three o'clock's not late
You know someone's waiting here for you.

Somebody's waiting
Somebody's waiting
Somebody's waiting here for you
Somebody's waiting
Somebody's waiting
You know someone's waiting here for you.

When the grey clouds roll all over 
All your sunny days
And the colours that surround you fade away
Look to your side
Reach out your hand
'Cause you know someone's waiting here for you.

Somebody's waiting
Somebody's waiting
Somebody's waiting here for you
Somebody's waiting
Somebody's waiting
You know someone's waiting here for you.

Somebody's waiting
Somebody's waiting
Somebody's waiting here for you
Somebody's waiting
Somebody's waiting
You know someone's waiting here for you...",Somebody's Waiting,Could I Have This Dance,1980,2,3:14,Track 'B',Single,False
134,N/A,Dolly Parton,"There I was, the girl that you love to hate but hate to love
Alone I guess, you might say yes I was
And there you were giving me love enough for any girl
To understand but this girl couldn't see

I was still the same old me
Caught in my fantasy
Same old fool with the same old dream
Still the same old me
You showed me how life can be
Now the same old fool
Has got a brand new dream

One more chance is all that I'll ever need
'Cause you gave to me a shred of hope more than most receive
And here I am now that I finally, finally, finally found what real love means
This brand new dream won't end

I was still the same old me
Caught in my fantasy
Same old fool with the same old dream
Still the same old me
You showed me how life can be
Now the same old fool
Has got a brand new dream

I was still the same old me
Caught in my fantasy
Same old fool with the same old dream
Still the same old me
You showed me how life can be
Now the same old fool
Has got a brand new dream

I was still the same old me
Caught in my fantasy
Same old fool with the same old dream
Still the same old me
You showed me how life can be
Now the same old fool
Has got a brand new dream",Same Old Fool,"Dolly, Dolly, Dolly",1980,10,3:55,Track 'A2',Album,False
135,N/A,Dolly Parton,,Old Flames Can't Hold A Candle To You,"Dolly, Dolly, Dolly",1980,10,3:20,Track 'A3',Album,False
136,N/A,Dolly Parton,"Every time you talk about your love
We always end up in the deepest despair
'Cause you're so afraid you won't ever have enough
Even though I say it's gonna be there

You may not be good at taking chances
But don't be afraid to win or lose
You don't know who you want to romance with
But you wouldn't be feelin' blue
If you knew what you put me through

You're the only one that I ever needed
You're the only one that I ever cared for
You're the only one that I ever needed
You're the only one that I ever cared for

Everywhere I look, I see you
And I do all I can to keep it that way
But even now when you're trying to believe me
A miracle of tears gets in the way

You may not be good at taking chances
But don't be afraid to win or lose
You don't who you want to romance with
But you wouldn't be feelin' blue
If you knew what you put me through

You're the only one that I ever needed
You're the only one that I ever cared for
You're the only one that I ever needed
You're the only one that I ever cared for

You're the only one that I ever needed
You're the only one that I ever cared for
You're the only one that I ever needed
You're the only one that I ever cared for

You're the only one that I ever needed
You're the only one that I ever cared for
You're the only one that I ever needed
You're the only one that I ever cared for",You're The Only One I Ever Needed,"Dolly, Dolly, Dolly",1980,10,3:28,Track 'A4',Album,False
