,Rank,Artist,Lyrics,Title,album_name,release_date,total_tracks,duration,track_number,album_single,chart
261,N/A,Diamond Rio,"(Diane Warren)

Completely, wanna give my love completely
I'd rather be alone than be in love just half the way
I want to find someone that I can trust
Completely, wanna give my heart completely
To someone who'll completely give their heart to only me
And when I find that one
That's when I'll fall in love.

Completely
Not half but whole
With heart and soul
Completely
Not in between
But everything
Completely
That's the way it's gotta be
The way I want someone
To fall in love with me.

Forever wanna feel the word forever
And know there'll be somebody there forever by my side
And when that feeling comes
That's when I'll give my love.

Completely
Not half but whole
With heart and soul
Completely
Not in between
But everything
Completely
That's the way it's gotta be
The way I want someone
To fall in love with me.

It's all or nothing at all for this heart of mine
And I won't give up this heart till the day I find
Someone who needs me.

Completely
Not half but whole
With heart and soul
Completely
Not in between
But everything
Completely
That's the way it's gotta be
The way I want someone
To fall in love with me.

The way I need someone
To fall in love with me...",Completely,Completely,2002,13,,Track '8',Album,False
262,N/A,Diamond Rio,"(Tom Shapiro, Marty Dodson)

He hung the moon
Raised the sun
Made the lions walk
And the rivers run
Then He sat down, looked around
And thought a bit
Said, it's all good but that ain't quite it
So with his mighty hand He created man
And then.

He had a better idea
A much better idea
He made an angel like sweet perfume
A heavenly smile, someone who
Can light up a room, with a heart so true
I thank God he created me
But when I look at you, I see
He had a better idea.

Thought I'd have to face
This world alone
Just walk through life
Without a hand to hold
And I accepted that
I said in fact it might be nice
To live my way
Now that's paradise
Be He knew all along
I was wrong.

He had a better idea
A much better idea
He made an angel like sweet perfume
A heavenly smile, someone who
Can light up a room, with a heart so true
I thank God he created me
But when I look at you, I see
He had a better idea.

--- Instrumental ---

He had a better idea
A much better idea
He made an angel like sweet perfume
A heavenly smile, someone who
Can light up a room, with a heart so true
I thank God he created me
But when I look at you, I see
He had a better idea.

He had a better idea
God had a better idea...",A Better Idea,Completely,2002,13,,Track '9',Album,False
263,N/A,Diamond Rio,"David Ball/Tommy Polk


If you'd like some lovin'
I've got all you'll ever need
Two arms to hold you all night tenderly
If you're lookin' for forever
I'm as far as you need see
If you'd like some lovin'
You'll find it here with me

If you're lookin' to be lonely
I won't be of any help
If you want someone who'll leave you
You better look to someone else

If you'd like some lovin'
I've got all you'll ever need
If you'd like some lovin'
You'll find it here with me

He brought you many heartaches
He brought you many tears
But what he never brought you
Darlin' you can find right here

If you'd like some lovin'
You'll find it here with me",If You'd Like Some Lovin',Completely,2002,13,,Track '10',Album,False
264,N/A,Diamond Rio,"Tommy Connors, D. Vincent Williams

Up and off to work again,
Going through the motions
I bet she tried to warn me
And I didn't even notice
Till I got home and found her gone
Left with just a letter
Folded with a key on top
Sitting on the dresser
I opened it
It simply read

Look and you will find me
I won't be that far
I'll be right here waiting
For you with open arms
I don't want to live without you
But I can't go on like this
Torn between the man I love
And the one I'm living with
It's a conflict of emotion
To my heart I must be true
I know that I need you
But, you have to need me too
So if you get home and miss me in your life
You'll find me

I called her family
Asked everyone who knows her
Telling them in detail all the things
I should have told her
How much she really means to me
And how much I'm regretting
But so far no one's heard from her
And all that I am left with
Is how I let her go
And the letter she wrote saying
You'll find me

I spent the next eight hours wondering
Where on earth you were
It was getting late, I was getting tired
And growing more concerned
When all at once it hit me,
That piano bar back home
Where I asked you to marry me
And there you were alone

2nd Chorus
I knew I would find you
And how it warmed my heart
To see you right there waiting
For me with open arms
Said I don't know where I'm going,
But I can't go on like this
The thought of life without you
Is something I just can't live with
It's a conflict of emotion
To my heart I must be true
You told me that you need me
Well, girl I need you too
So if you come home
And want me in your life
You'll find me

You'll find me

You'll find me...",You'll Find Me,Completely,2002,13,,Track '11',Album,False
265,N/A,Diamond Rio,Instrumental,Rural Philharmonic,Completely,2002,13,,Track '12',Album,False
266,N/A,Diamond Rio,"(Bill Anderson/Steve Wariner)

I'm watching you go from room to room
With all your boxes and your broom
Packing up, sweeping out and taking down
From off the wall
Everything that's part of us
Tear my whole world down if you must
Don't even leave one little speck of dust
Make sure you've got it all

Take my heart, take my soul
Take it all with you when you go
Just leave the floor here to catch me when I fall
You stole my pride and dignity
You took it all away from me
Take one last look around, girl, before you leave
Make sure you've got it all

Don't even leave one photograph
The memory of one smile or laugh
Check the closet up in the attic, and down the hall
Take your time, take your rings
Take the sandbox and the swings
Without a family, they're just things
Make sure you've got it all

Take my heart, take my soul
Take it all with you, when you go
Just leave the floor here to catch me, when I fall
You stole my pride and dignity
You took it all away from me
Take one last look around, girl, before you leave
Make sure you've got it all

Take one last look around, girl, before you leave
Make sure you've got it all...",Make Sure You've Got It All,Completely,2002,13,,Track '13',Album,False
267,N/A,Tim McGraw,"Wake me my lady don't let me sleep
Open my eyes to the wonders you keep
Let me look at you see how you shine
I'll fall in love like I've done every time

Lay me in soft green grass
Down where the river runs
Under the mountain caps
Gold with the setting sun

Walk me along the bay
Beyond the verdant trees
Carry me with your grace
Forever comfort me

You walk on water searching the east
The souls of the masses pass at your feet
Looking up at you with tears in their eyes
Fathers of fathers of fathers gone by

Walk me down old main streets
Ride me down rusty rails
Fields full of summer wheat
Peppered with rounded bales

Steeples where church bells ring
Lighthouses by the sea
Reach out through gathered storms
Faithfully comfort me

I am your tired I am your poor in spirit
Yearning to breathe, breathe free
Breathe free

Lay me in soft green grass
Down where the river runs
Under the mountain caps
Gold with the setting sun

Walk me along the bay
Beyond the verdant trees
Carry me with your grace
Forever comfort me

Walk me down old main streets
Ride me down rusty rails
Fields full of summer wheat
Peppered with rounded bales

Steeples where church bells ring
Lighthouses by the sea
Reach out through gathered storms
Faithfully comfort me

Hey ... Comfort me ... Comfort Me
Comfort me ... Comfort Me",Comfort Me,Tim McGraw And The Dancehall Doctors,2002,15,5:24,Track '1',Album,False
268,N/A,Tim McGraw,"""Tickin' Away""

The clock above the bar
Is telling me it's 12:15
And it's not such a gentle reminder
That I'm where I shouldn't be

I just keep waiting for something to happen
Waiting for somebody to come walking in
Somebody as perfect as you were
So I can try it again

(But) Chances are so hard to come by
And the second one is impossible to find
The clock keep running
And the odds keep getting higher
That it's all just a fantasy of mine

But I shouldn't be thinking about it
I shouldn't be worried about it
It's just a clock on the wall
But it's ticking away
It's ticking away
It's ticking away
It's ticking away

I suppose I should cut all my losses
Go home with a six-pack of beer
There ain't nobody in the world like you baby
If there was, she wouldn't be coming in here

But I shouldn't be thinking about it
I shouldn't be worried about it
It's just a clock on the wall
But it's ticking away
It's ticking away
It's just a clock on the wall
But it's ticking away

Yeah, it's ticking away
It's ticking away
It's just a clock on the wall
But it's ticking away

I suppose I should cut all my losses
Go home with a six-pack of beer",Tickin' Away,Tim McGraw And The Dancehall Doctors,2002,15,4:19,Track '2',Album,False
269,N/A,Tim McGraw,"Mama's got her apron on
Standing in the kitchen
Cooking up my favorite dish
Whatever she is fixing
Daddy's in a picture in a frame
That's always sitting by the phone

Daffodils are popping up
Out behind the clothesline
Underneath that tree I planted
When I was just a boy of nine
Man I never can believe
Just how much it's grown when I go

Home
Back home
To the gentle place that held be close
As I became a man
And the streets are all familiar
And an old friend shakes my hand
And I feel fine
So fine
Yeah, knowing that this road I'm wandering on
From time to time
It always leads me home

Brother, he'll be waiting with the
Latest from the grapevine, saying
Man you won't believe them stories
About those crazy friends of mine
And all them little scandals
That a small town can't seem to leave alone

Later on we'll sit around
Bellies tight from supper
Telling all them stories
That we just can't get enough of
And somewhere in an honest laugh
It'll finally hit me that I'm

Home
Back home
Where the memories all have gathered up
And slowly turned to gold
And I carry them along with me wherever I may go
And I feel fine
So fine
In knowing that this road I'm wandering on
From time to time
It always leads me home
Back home

Well I go and put some flowers down at daddy's stone
And I see that empty space beside him
It always makes me glad that I came

Home
Back home
Where the Bible is the Bible
And the angels get their wings
And the circle is unbroken
When I hear them church bells ring
And I feel fine
You know I feel so fine
Yeah, knowing that this road I'm wandering on
From time to time unwinds
Cross the rivers, through the pines
It always leads me home

Back home
Yeah I'm going back home
Back home",Home,Tim McGraw And The Dancehall Doctors,2002,15,4:57,Track '3',Album,False
270,N/A,Tim McGraw,"I was twenty and she was eighteen,
We were just about as wild as we were green,
In the ways of the world.
Well she picked me up in that red rag top,
We were free of the folks and hiding from the cops,
On a summer night, running all the red lights.

We parked way out in a clearing in a grove,
And the night was as hot as a coal burning stove.
We were cooking with gas
Knew it had to last

In the back of that red rag top
She said please don't stop

Well the very first time her mother met me
Her green eyed girl had been a mother to be, for two weeks.
I was out of a job and she was in school,
And life was fast and the world was cruel,
We were young and wild, we decided not to have a child
So we did what we did and we tried to forget
And we swore up and down, there would be no regrets in the morning light,
But on the way home that night

On the back of that red rag top
She said please don't stop
Loving me

We took one more trip around the sun,
But it was all make believe in the end,
No I can't say where she is today,
I can't remember who I was back then.

Well you do what you do and you pay for your sins,
And there's no such thing as what might have been
That's a waste of time, drive you outta your mind.
I was stopped at a red light just yesterday,
Beside a young girl in a cabriolet and her eyes were green,
And I was in an old scene

I was back in that red rag top
On the day she stopped
Loving me (2x)",Red Ragtop,Tim McGraw And The Dancehall Doctors,2002,15,4:42,Track '4',Album,False
271,N/A,Tim McGraw,"Margie said, ""Roy you ain't listening to me,
And I got a whole lot more to say.""
Roy just crossed the floor and picked up his car keys
She ain't seen or heard from him to this day

And that's why god made Mexico
A place where we can lay low
And the Cuervo goes down nice and slow
And the warm wind blows
That's why god made Mexico

And Betty fixed Joe dinner every night half past six
'Cause that's when he'd roll through that door
Sixteen years and not a thank you from his lips (hah)
She don't fix him dinner no more

And that's why God mad Mexico
A place where we can lay low
Where the Cuervo goes down nice and slow
And the warms winds blow
That's why God made Mexico

Life is sweet in a border town
You learn to let your hair down
And you don't make trouble
You learn to dance the fandango

You change your name and you change your face
Get used to beans and chili paste
And you learn to live and love life in the slow lane

And that's why God made Mexico
A place where we can lay low
Maybe Monterey or Acapulco
Anywhere the warm winds blow
Don't you know
That's why God made Mexico
That's why God made Mexico",That's Why God Made Mexico,Tim McGraw And The Dancehall Doctors,2002,15,3:34,Track '5',Album,False
272,N/A,Tim McGraw,"Creek goes rippling by
I've been barefooting all day with my baby
Brown leaves have started falling
Leading the way

I like it best just like this
Doing nothing all the way
So let's lay down in the tall grass
Dreaming away

And all I wanna do is let it be and be with you
And watch the wind blow by
And all I wanna see is you and me go on forever
Like the clear blue sky
Slowly, there's only
You and I
And all I want to do is watch the wind blow by

Girl, you know you told me not so long ago
To let it come, then let it pass
And all your troubles and your sorrows
They won't last

So let me kiss you now, little darling
Beneath this autumn moon
Cold winds, another season
Will be here soon

And all I wanna do is let it be and be with you
And watch the wind blow by
And all I wanna see is you and me go on forever
Like the clear blue sky
Slowly, there's only
You and I
And all I want to do is watch the wind blow by
All I wanna do is watch the wind blow by
All I wanna do is watch the wind blow by",Watch The Wind Blow By,Tim McGraw And The Dancehall Doctors,2002,15,4:37,Track '6',Album,False
273,N/A,Tim McGraw,"I put my money on love again
At a hundred to one
I don't mind losin' I'll just try till I win
Or see how close I can come

Oh, it should be illegal
It gets me so high
I can fly like an eagle
Night after night

I've known people who have thrown in the towel
Just 'cause they've lost once or twice
But it takes a believer to put all this faith
In the toss of the dice

Oh, it should be illegal
It gets me so high
I can fly like an eagle
Night after night

Oh, it should be illegal
It gets me so high
I can fly like an eagle, yeah
Night after night

(Night after night after night)
Night after night after night
(Night after night after night)
Night after night after night

(Night after night after night)
Night after night after night
(Night after night after night)
Night after night after night",Illegal,Tim McGraw And The Dancehall Doctors,2002,15,3:53,Track '7',Album,False
274,N/A,Tim McGraw,"""Sleep Tonight""

Hey darkness, don't you try to steal the moment
Or close my eyes
I won't let you in
Cause this feels too damn good to me
All I want and all I need
Is her touch again and again and again

I don't wanna go to sleep tonight
I don't want anything to change
I don't wanna wake up and find
A different day
Yeah she makes me free
Here between the day and the twilight
I don't want to go to sleep tonight

Time, stop dead in your tracks
Turn around and don't look back
And just let us be
I wanna take this time and soak it up
Forever wouldn't be long enough
If you knew her you'd agree and agree with me

I don't wanna go to sleep tonight
I don't want anything to change
I don't wanna wake up and find
A different day
Yeah she makes me free
Here between the day and the twilight
I don't want to go
I don't want to go to sleep tonight

I wish the sun would just forget
To come up
And leave us wrapped up in this love

I don't wanna go to sleep tonight
I don't want anything to change
I don't wanna wake up and find
A different day
Yeah she makes me free
Here between the day and the twilight
I don't want to go to sleep tonight",Sleep Tonight,Tim McGraw And The Dancehall Doctors,2002,15,4:02,Track '8',Album,False
275,N/A,Tim McGraw,"It's been a long time
Since we walked that aisle together
And you became my wife
And who would've thought
You would fall for someone just like me
For the best days of my life

I may not be a poet
'Cause I ain't so good on words
I may not stand before you
Like a knight in shining armor
I may not be the best of singers
There's better guys I've heard
But I know how to love
I know how to love you well

You got your faults
And I don't need to tell you I've got mine
Well I guess they all even out
Wherever I ride
The thought of you turns water into wine
And somehow I lose a crowd

I may not drive a fancy car
I don't know what it's for
I may not be the one
Who gets to shower you in diamonds
I may not be a rich man
But you can't call me poor
'Cause I know how to love
I know how to love you well

As we skip the light Fandango
From that old jukebox by the bar
Now honey, don't it make you wonder
How we ever got this far

I may not be a poet
'Cause I ain't got much to say
I may not stand before you
Like that knight in shining armor
I may not be the best of singers
Honey that's ok
'Cause I know how to love
I know how to love
I know how to love
You well",I Know How To Love You Well,Tim McGraw And The Dancehall Doctors,2002,15,5:11,Track '9',Album,False
276,N/A,Tim McGraw,"I fell by the wayside
I fell on my knees
Crying, why was I so hard to please?
I stood at the crossroads
Took a long look at me
Sometimes you don't know where you're from till you leave

And I've been out there searching
For a place where I belong
And on my way I heard my song
Let it sing me home

Sun on my shoulders and the wind at my back
Bound and determined to get back on track
To where the heart is
Where it's been all along
Sometimes you don't know what you've got till it's gone
Gone gone gone

And I've been out there searching
For a place where I belong
And on my way I heard my song
Let it sing me home

And I've been out there searching
For a place where I belong
And on my way I heard my song
Let it sing me home",Sing Me Home,Tim McGraw And The Dancehall Doctors,2002,15,4:40,Track '10',Album,False
277,N/A,Tim McGraw,,Who Are They?,Tim McGraw And The Dancehall Doctors,2002,15,4:15,Track '12',Album,False
278,N/A,Tim McGraw,"Girl you've never known no one like me
Up there in your high society
They might tell you I'm no good
Girl they need to understand
Just who I am
I may be a real bad boy
But baby I'm a real good man

I may drink too much and play too loud
Hang out with a rough and rowdy crowd
That don't mean I don't respect
My Mama or my Uncle Sam
Yes sir, yes ma'am
I may be a real bad boy
But baby I'm a real good man

I might have a reckless streak
At least a country-mile wide
If you're gonna run with me
It's gonna be a wild ride
When it comes to loving you
I've got velvet hands
I'll show you how a real bad boy
Can be a real good man

I take all the good times I can get
I'm too young for growing up just yet
Ain't much I can promise you
'Cept to do the best I can
I'll be damned
I may be a real bad boy
But baby I'm a real good man

I may be a real bad boy
Oh but baby I'm a real good man
Yes I am",Real Good Man,Tim McGraw And The Dancehall Doctors,2002,15,3:44,Track '13',Album,False
279,N/A,Tim McGraw,"Say exactly how you feel, right now you're free to say it all
There is no one here to judge you, I only love you
You're free to close your eyes and fall
You can trust me this is real, say exactly how you feel

Tell me all your dreams and what you think love means
We'll lock the world outside embrace the gift of time
Promising forever knowing that this moment
Might be all we ever find

Ever breath of who you are tells a story that I love
I have finally found the truth in what I see in you
And what I feel with every touch
T he simple beauty of your heart in every breath of who you are

Tell me all your dreams and what you think love means
We'll lock the world outside embrace the gift of time
Promising forever knowing that this moment
Might be all we ever find

Tell me all your dreams and what you think love means
We'll lock the world outside embrace the gift of time
Promising forever knowing that this moment
Might be all we ever find

Promising forever knowing that this moment
Might be all we ever find",All We Ever Find,Tim McGraw And The Dancehall Doctors,2002,15,4:15,Track '14',Album,False
280,N/A,Tim McGraw,"Blue jean baby, L.A. lady
She was the seamstress for the band
Pretty eyed, pirate smile
She'll marry a music man

Ballerina, you must have seen her
Dancin' in the sand
And now she's in me, always with me
Tiny dancer in my hand

Jesus freaks, out in the street
Handin' tickets out for God
Turnin' back she just laughs
The Boulevard is not that bad

Piano man, he makes his stand
In the auditorium
Lookin' on, she sings a song
The words she knows, the tune she hums

But oh, how it feels so real
Lyin' here with no one near
Only you and you can hear me
When I sing softly, slowly

And hold me closer, tiny dancer
And count the headlights on the highway
And lay me down in sheets of linen
You had a busy day today

Blue jean baby, L.A. lady
She was a seamstress for the band
Pretty eyed, pirate smile
Hear, she married a music man

Ballerina, you must have seen her
And she was dancing in the sand
And now she's in me, always with me
Tiny dancer in my hand

And hold me closer, tiny dancer
And count the headlights on the highway
And lay me down in sheets of linen
You had a busy day today

And hold me closer, tiny dancer
And count the headlights on the highway
And lay me down in the sheets of linen
You had a busy day today",Tiny Dancer,Tim McGraw And The Dancehall Doctors,2002,15,3:19,Track '15',Album,False
281,N/A,Toby Keith,"I'm just trying to be a father
Raise a daughter and a son
Be a lover to their mother
Everything to everyone
Up and at 'em bright and early
I'm all business in my suit
Yeah, I'm dressed for success
From my head down to my boots

I don't do it for money
There's bills that I can't pay
I don't do it for the glory
I just do it anyway
Providing for our future's my responsibility
Yeah I'm real good under pressure
Being all that I can be

And I can't call in sick on Mondays
When the weekend's been too strong
I just work straight through the holidays
And sometimes all night long
You can bet that I stand ready
When the wolf growls at the door
Hey, I'm solid, hey I'm steady
Hey I'm true down to the core

And I will always do my duty
No matter what the price
I've counted up the cost
I know the sacrifice
Oh, and I don't want to die for you
But if dyin's asked of me
I'll bear that cross with honor
'Cause freedom don't come free

I'm an American soldier, an American
Beside my brothers and my sisters
I will proudly take a stand
When liberty's in jeopardy
I will always do what's right
I'm out here on the front lines
Sleep in peace tonight
American soldier
I'm an American soldier

Yeah, an American soldier, an American
Beside my brothers and my sisters
I will proudly take a stand
When liberty's in jeopardy
I will always do what's right
I'm out here on the front lines
So sleep in peace tonight
American soldier
I'm an American
An American
An American soldier",American Soldier,American Soldier,2003,2,4:23,Track 'B',Single,False
282,N/A,Alan Jackson,,Dedicated To The One I Love,Remember When,1972,30,2:03,Track 'A1',Single,False
283,N/A,Alan Jackson,,To Know Him Is To Love Him,Remember When,1972,30,2:27,Track 'A2',Single,False
284,N/A,Alan Jackson,,My Prayer,Remember When,1972,30,3:02,Track 'A3',Single,False
285,N/A,Alan Jackson,,When The Boys Talk About The Girls,Remember When,1972,30,2:41,Track 'A4',Single,False
286,N/A,Alan Jackson,,Tears On My Pillow,Remember When,1972,30,1:58,Track 'A5',Single,False
287,N/A,Alan Jackson,,Only You,Remember When,1972,30,2:15,Track 'A6',Single,False
288,N/A,Alan Jackson,,Will You Love Me Tomorrow,Remember When,1972,30,2:39,Track 'B1',Single,False
289,N/A,Alan Jackson,,Foolish Little Girl,Remember When,1972,30,2:40,Track 'B2',Single,False
290,N/A,Alan Jackson,,Runaway,Remember When,1972,30,2:15,Track 'B3',Single,False
291,N/A,Alan Jackson,,Zip A Dee Doo Dah,Remember When,1972,30,2:25,Track 'B4',Single,False
292,N/A,Alan Jackson,,One Hundred Pounds Of Clay,Remember When,1972,30,2:40,Track 'B5',Single,False
293,N/A,Alan Jackson,,Lonely Teardrops,Remember When,1972,30,2:06,Track 'B6',Single,False
294,N/A,Alan Jackson,,What A Sweet Thing That Was,Remember When,1972,30,2:39,Track 'B7',Single,False
295,N/A,Alan Jackson,,Baby It's You,Remember When,1972,30,2:27,Track 'B8',Single,False
296,N/A,Alan Jackson,,Tonight's The Night,Remember When,1972,30,2:34,Track 'C1',Single,False
297,N/A,Alan Jackson,,Everybody Loves A Lover,Remember When,1972,30,1:53,Track 'C2',Single,False
298,N/A,Alan Jackson,,Twist And Shout,Remember When,1972,30,2:40,Track 'C3',Single,False
299,N/A,Alan Jackson,,I Don't Want To Cry No More,Remember When,1972,30,1:57,Track 'C4',Single,False
300,N/A,Alan Jackson,,Que Sera Sera,Remember When,1972,30,2:15,Track 'C5',Single,False
301,N/A,Alan Jackson,,Ooh Poop Pah Do,Remember When,1972,30,2:26,Track 'C6',Single,False
302,N/A,Alan Jackson,,Big John (Ain't You Gonna Marry Me),Remember When,1972,30,2:18,Track 'C7',Single,False
303,N/A,Alan Jackson,,Boys,Remember When,1972,30,2:17,Track 'C8',Single,False
304,N/A,Alan Jackson,,I Met Him On A Sunday,Remember When,1972,30,2:09,Track 'D1',Single,False
305,N/A,Alan Jackson,,Walkin' Along,Remember When,1972,30,2:01,Track 'D2',Single,False
306,N/A,Alan Jackson,,Hey Baby,Remember When,1972,30,2:19,Track 'D3',Single,False
307,N/A,Alan Jackson,,Sha La La,Remember When,1972,30,2:20,Track 'D4',Single,False
308,N/A,Alan Jackson,,Can't We Be Sweethearts,Remember When,1972,30,2:14,Track 'D5',Single,False
309,N/A,Alan Jackson,,Church Bells May Ring,Remember When,1972,30,2:23,Track 'D6',Single,False
310,N/A,Alan Jackson,,Mama Said,Remember When,1972,30,2:17,Track 'D7',Single,False
311,N/A,Kenny Chesney,"Sitting here at the Flora-Bama
Bout to open up a big old can of
Good times, unwind
Fall in and out of love in the same night
In the same night

There's ball caps, photographs, dollar bills, and bras
License plates from every state nailed up to the wall
Spring breakers, heart breakers, already getting loud
Talledega's on the big screen, don't it make you proud?

Sitting here at the Flora-Bama
Bout to open up a big old can of good times, unwind
Fall in and out of love in the same night
Can't say I got a whole lot of cares
I'm in the red neck riviera
It's getting crazy, getting hammered
Sitting right here at the Flora-Bama
At the Flora-Bama

There's high tide, low tide, years of history
Hurricanes with different names that almost took the beach
Sign that says live your life just for inspiration
Gonna raise a lot of hell tonight in the, in the no shoes nation

Sitting here at the Flora-Bama
Bout to open up a big old can of good times, unwind
Fall in and out of love in the same night
Can't say I got a whole lot of cares
I'm in the red neck riviera
It's getting crazy, getting hammered
Sitting right here at the Flora-Bama
At the Flora-Bama

Got your who died, Go Vols, roll tide and the seminoles
Bulldogs, war eagle, green eyed gator that's barely legal

Sitting here at the Flora-Bama
Bout to open up a big old can of good times, unwind
Fall in and out of love in the same night
Can't say I got a whole lot of cares
I'm in the red neck riviera
It's getting crazy, getting hammered
Sitting right here at the Flora-Bama
At the Flora-Bama

Don't it feel good?
Don't it feel good?
Yeah, don't it feel good?
At the Flora-Bama
Sitting here at the Flora-Bama
Sitting here at the Flora-Bama",Flora-Bama,Live in No Shoes Nation,2017,29,,Track '1',Album,False
312,N/A,Kenny Chesney,"Summertime is finally here
That old ballpark, man, is back in gear
Out on 49
Man I can see the lights

School's out and the nights roll in
Man, just like a long lost friend
You ain't seen in a while
And can't help but smile

And it's two bare feet on the dashboard
Young love and an old Ford
Cheap shades and a tattoo
And a Yoo-hoo bottle on the floorboard

Perfect song on the radio
Sing along 'cause it's one we know
It's a smile, it's a kiss
It's a sip of wine, it's summertime
Sweet summertime

Temperature says 93
Down at the Deposit and Guarantee
But that swimmin' hole
It's nice and cold

Bikini bottoms underneath
But the boys' hearts still skip a beat
When them girls shimmy off
Them old cutoffs

And it's two bare feet on the dashboard
Young love and an old Ford
Cheap shades and a tattoo
And a Yoo-hoo bottle on the floorboard

Perfect song on the radio
Sing along 'cause it's one we know
It's a smile, it's a kiss
It's a sip of wine, it's summertime
Sweet summertime

The more things change
The more they stay the same
It don't matter how old you are
When you know what I'm talkin' 'bout
Yeah baby when you got

Two bare feet on the dashboard
Young love and an old Ford
Cheap shades and a tattoo
And a Yoo-hoo bottle rollin' on the floorboard

Perfect song on the radio
Sing along 'cause it's one we know
It's a smile, it's a kiss
It's a sip of wine, it's summertime
Sweet summertime",Summertime,Live in No Shoes Nation,2017,29,,Track '2',Album,False
313,N/A,Kenny Chesney,"She comes from Boston
Works at the jewelry store
Down in the harbor
Where the ferries come to shore
She never really knew how good it would feel
To finally find herself in a place so warm and real

She wears a Red Sox cap
To hide her baby dreads
The girl she was in New England
Is different now and dead
In all the local bars
She flirts and tells the boys while they're talkin'
She's from Boston

She comes from Boston
Talks to her family now and then
Through e-mails and postcards
She tries to explain to them
That education and occupation will have to wait for now
She loves the Rasta, reggae rhythms, her dreams have changed somehow

She wears a Red Sox cap
To hide her baby dreads
The girl she was in New England
Is different now and dead
In all the local bars
She flirts and tells the boys while they're talkin'
She's from Boston

Her toes dig deep and deeper in the sand
She's seduced by the sunsets and her new life at hand

She wears a Red Sox cap
To hide her baby dreads
The girl she was in New England
Is different now and dead
In all the local bars
She flirts and tells the boys while they're talkin'
She's from Boston

She wears a Red Sox cap
To hide her baby dreads
From Boston
She came to this island from Boston",Boston,Live in No Shoes Nation,2017,29,,Track '4',Album,False
314,N/A,Kenny Chesney,"Well I see the souls of so many friends,
And I see us all back here again.
With sandy floors and ceiling fans,
A Rastafarian one-man band with songs
That fill my memories like a tip jar.
Yeah, that's what I see
When I see this bar.

I see tourists at Christmas time,
And I taste beers with a hint of lime.
I feel lonely 'cause it's not the same,
Different faces and different names,
Living like pirates out among the stars.
Yeah, that's what I see
When I see this bar.

Pieces of our past slowly slip away,
But time just stands still when I walk in this place.

And I see a kid coming into his own
And a man learning to move on.
Somehow trying to find his way,
A dreamer betting on blind faith
Chasing that sun and following his heart.
Yeah, that's what I see
When I see this bar.

Pieces of our past slowly slip away,
But time just stands still when I walk in this place.

A few have moved on back to Maine,
Jacksonville and Key Biscayne.
Some are still living the dream,
Stuck in still life it seems.
No matter where they've been,
Or where they are,
Yeah, I see 'em here
When I see this bar.
When I see this bar.

I wonder where we go from here
(That's what I see when I see this bar)
Life ain't over but it's always near
(That's what I see when I see this bar)
I think about all the good times that we had
(That's what I see when I see this bar)
It makes me happy and it makes me sad
(That's what I see when I see this bar)
How could we be so close, now so far apart
(That's what I see when I see this bar)
That's what I feel, that's what I see
Yeah we were living like pirates and wannabe stars
That's what I see when I see this bar

That's what I see when I see this bar",When I See This Bar,Live in No Shoes Nation,2017,29,,Track '5',Album,False
315,N/A,Kenny Chesney,"I've been up to my neck, working six days a week
Wearing holes in the soles, of the shoes on my feet
Been dreamin' of getting away, since I don't know
Ain't no better time than now, for Mexico

No shoes, no shirt, no problems
Blues what blues, hey I forgot 'em
The sun and the sand and a drink in my hand, with no bottom
And no shoes, no shirt, no problems
No problems

Want a towel or a chair, in the sand by the sea
Wanna look through my shades, and see you there with me
Wanna soak up life for awhile, and lay back low
No boss no clock no stress, no dress code

No shoes, no shirt, no problems
Blues what blues, hey I forgot 'em
The sun and the sand and a drink in my hand, with no bottom
And no shoes, no shirt, no problems

Babe let's get packed, tank tops and flip-flops, if you got 'em
No shoes, no shirt, no problems
No problems","No Shoes, No Shirt, No Problems",Live in No Shoes Nation,2017,29,,Track '6',Album,False
316,N/A,Kenny Chesney,"Walkin' along beneath the lights of that miracle mile
Me and Mary makin' our way into the night
You can hear the cries from the carnival rides, the pinball bells and the skee ball slots
Watchin' the summer sun fall out of sight

There's a warm wind comin' in, from off of the ocean
Makin' its way past the hotel walls to fill the street
Mary is holdin', both of her shoes in her hand
Said she likes to feel the sand beneath her feet

And in the mornin' I'm leavin' makin' my way back to Cleveland
So tonight I hope, that I will do just fine
And I don't see, how you could ever be
Anything but mine 

There's a local band playin', at the seaside pavilion
And I got just enough cash to get us in
And as we are dancin', Mary's wrapping her arms around me
And I can feel the sting of summer on my skin

In the midst of the music, I tell her I love her
And we both laugh, 'cause we know it isn't true
Oh but Mary there's a summer drawin' to an end tonight
And there's so much that I long to do to you

But in the mornin' I'm leaving, makin' my way back to Cleveland
So tonight I hope, that I will do just fine
And I don't see, how you could ever be
Anything but mine 

And in the mornin' I'm leavin' makin' my way back to Cleveland
So tonight I hope, that I will do just fine
And I don't see, how you could ever be
Anything but mine 

Mary I don't see, how you could ever be
Anything but mine



In the mornin' I'm leavin' makin' my way back to Cleveland
So tonight I hope, that I will do just fine
Hey I don't see, how you could ever be
Anything but mine",Anything But Mine,Live in No Shoes Nation,2017,29,,Track '7',Album,False
